Type,SKU,Name,Published,Featured,Catalog visibility,Short description,Description,Price,Regular price,Sale price,Images,Categories,Tags,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Attribute 6 name,Attribute 6 value(s),Attribute 6 visible,Attribute 6 global,Attribute 7 name,Attribute 7 value(s),Attribute 7 visible,Attribute 7 global,Attribute 8 name,Attribute 8 value(s),Attribute 8 visible,Attribute 8 global,Attribute 9 name,Attribute 9 value(s),Attribute 9 visible,Attribute 9 global,Attribute 10 name,Attribute 10 value(s),Attribute 10 visible,Attribute 10 global,Attribute 11 name,Attribute 11 value(s),Attribute 11 visible,Attribute 11 global,Attribute 12 name,Attribute 12 value(s),Attribute 12 visible,Attribute 12 global,Attribute 13 name,Attribute 13 value(s),Attribute 13 visible,Attribute 13 global,Attribute 14 name,Attribute 14 value(s),Attribute 14 visible,Attribute 14 global,Attribute 15 name,Attribute 15 value(s),Attribute 15 visible,Attribute 15 global,Attribute 16 name,Attribute 16 value(s),Attribute 16 visible,Attribute 16 global,Attribute 17 name,Attribute 17 value(s),Attribute 17 visible,Attribute 17 global,Attribute 18 name,Attribute 18 value(s),Attribute 18 visible,Attribute 18 global,Attribute 19 name,Attribute 19 value(s),Attribute 19 visible,Attribute 19 global,Attribute 20 name,Attribute 20 value(s),Attribute 20 visible,Attribute 20 global,Attribute 21 name,Attribute 21 value(s),Attribute 21 visible,Attribute 21 global,Attribute 22 name,Attribute 22 value(s),Attribute 22 visible,Attribute 22 global,Attribute 23 name,Attribute 23 value(s),Attribute 23 visible,Attribute 23 global,Attribute 24 name,Attribute 24 value(s),Attribute 24 visible,Attribute 24 global,Attribute 25 name,Attribute 25 value(s),Attribute 25 visible,Attribute 25 global,Attribute 26 name,Attribute 26 value(s),Attribute 26 visible,Attribute 26 global,Attribute 27 name,Attribute 27 value(s),Attribute 27 visible,Attribute 27 global,Attribute 28 name,Attribute 28 value(s),Attribute 28 visible,Attribute 28 global,Attribute 29 name,Attribute 29 value(s),Attribute 29 visible,Attribute 29 global,Attribute 30 name,Attribute 30 value(s),Attribute 30 visible,Attribute 30 global,Attribute 31 name,Attribute 31 value(s),Attribute 31 visible,Attribute 31 global,Attribute 32 name,Attribute 32 value(s),Attribute 32 visible,Attribute 32 global,Attribute 33 name,Attribute 33 value(s),Attribute 33 visible,Attribute 33 global,Attribute 34 name,Attribute 34 value(s),Attribute 34 visible,Attribute 34 global,Attribute 35 name,Attribute 35 value(s),Attribute 35 visible,Attribute 35 global
simple,43P735,SMART  LED 43P UHD GOOGLE TV 43P735,1,0,visible,,,,3199,,"https://electroclub.ma/11366-large_default/smart-tv-samsung-32p-ua32t5300.jpg,https://electroclub.ma/11360-large_default/smart-tv-samsung-32p-ua32t5300.jpg,https://electroclub.ma/11356-large_default/smart-tv-samsung-32p-ua32t5300.jpg,https://electroclub.ma/11358-large_default/smart-tv-samsung-32p-ua32t5300.jpg,https://electroclub.ma/11357-large_default/smart-tv-samsung-32p-ua32t5300.jpg",Not found,,Marque,Tcl,1,1,Reference fournisseur,43P735,1,1,Garantie,1 ANS,1,1,Marque,TCL,1,1,Type d&#039;ecran,LED,1,1,Smart tv,Oui,1,1,Taille d&#039;écran,43 Pouces,1,1,Norme hd,Ultra HD / 4K,1,1,Resolution de l&#039;affichage,1920 x 1080,1,1,Entree hdmi,3,1,1,Entree usb,1,1,1,Coloris,Noir,1,1,Système d&#039;exploitation,GoogleTV,1,1,Hauteur (cm),61 cm,1,1,Largeur (cm),97 cm,1,1,Profondeur (cm),7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
simple,60DU7000,TV SAMSUNG 60P LED UHD (4k) 60DU7000,1,0,visible,,,,6399,,"https://electroclub.ma/12384-large_default/smart-tv-led-43p-uhd-samsung.jpg,https://electroclub.ma/12368-large_default/smart-tv-led-43p-uhd-samsung.jpg,https://electroclub.ma/12370-large_default/smart-tv-led-43p-uhd-samsung.jpg,https://electroclub.ma/12371-large_default/smart-tv-led-43p-uhd-samsung.jpg,https://electroclub.ma/12372-large_default/smart-tv-led-43p-uhd-samsung.jpg",4K UHD,,Marque,Samsung,1,1,Reference fournisseur,60DU7000,1,1,Garantie,1 an,1,1,Smart tv,Oui,1,1,Taille d&#039;écran,60 Pouces,1,1,Type du rectroeclairage,Led,1,1,Norme hd,Ultra HD / 4K,1,1,Resolution de l&#039;affichage,3840x2160,1,1,Direct wi-fi,Oui,1,1,Entree hdmi,3,1,1,Entree usb,1,1,1,Entree rca,Oui,1,1,Interface ci,Oui,1,1,Bluetooth,Oui,1,1,Dimension avec pied,1355.0 x 824.4 x 267.4 mm,1,1,Dimension sans pied,1353 X 776.8 X 25.7 MM (LXHXP),1,1,Système d&#039;exploitation,Tizen™,1,1,Classe énergétique,G,1,1,Connectivite,Oui,1,1,Technologie,Crystal 4K,1,1,Fluidité de l&#039;image ( Hz ),50,1,1,Turner,OUI,1,1,Entrée optique RJ45,OUI,1,1,Wifi integrée,OUI,1,1,Fonction enregistreur PVR,OUI,1,1,Vidéo,HDR/HDR 10+/HLG/Mega Contrast/PurColor,1,1,Processeur,Crystal prcessor 4K,1,1,Poids (KG),14,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
simple,H55K800UX,SMART TV LED 55P UHD H55K800UX,1,0,visible,,,,4499,,"https://electroclub.ma/12453-large_default/smart-tv-led-50p-uhd-samsung-serie-9.jpg,https://electroclub.ma/12451-large_default/smart-tv-led-50p-uhd-samsung-serie-9.jpg,https://electroclub.ma/12449-large_default/smart-tv-led-50p-uhd-samsung-serie-9.jpg",4K UHD,,Marque,Haier,1,1,Reference fournisseur,H55K800UX,1,1,Mémoire ram,2G,1,1,Garantie,2 ans,1,1,Marque,HAIER,1,1,Type d&#039;ecran,LED,1,1,Smart tv,Oui,1,1,Taille d&#039;écran,50 Pouces,1,1,Type du rectroeclairage,Led,1,1,Norme hd,Ultra HD / 4K,1,1,Resolution de l&#039;affichage,3840×2160,1,1,Fluidite de l&#039;image,60,1,1,Direct wi-fi,Oui,1,1,Puissance sonore,20,1,1,Entree hdmi,4,1,1,Entree usb,2,1,1,Entree rca,NON,1,1,Bluetooth,Oui,1,1,Coloris,Noir,1,1,Dimension avec pied,129 x 82.4 x 25cm,1,1,Dimension sans pied,1230.5 x 707.2 x 59.9 mm,1,1,Technologie éclairage,LED directe,1,1,Mémoire de stockage,8G,1,1,Connectivite,Oui,1,1,Wifi integrée,OUI,1,1,Récepteur intégré,OUI,1,1,TNT,OUI,1,1,Dolby audio,OUI,1,1,Android 11,OUI,1,1,Smart Remote Control,OUI,1,1,Google Assistant,OUI,1,1,Category,GoogleTV,1,1,,,,,,,,,,,,
simple,75UT80006LA,TV LG 75P LED UHD (4K) 75UT80006LA,1,0,visible,,,,10199,,"https://electroclub.ma/12492-large_default/smart-tv-led-50p-uhd-samsung-serie-9.jpg,https://electroclub.ma/12485-large_default/smart-tv-led-50p-uhd-samsung-serie-9.jpg,https://electroclub.ma/12484-large_default/smart-tv-led-50p-uhd-samsung-serie-9.jpg,https://electroclub.ma/12486-large_default/smart-tv-led-50p-uhd-samsung-serie-9.jpg,https://electroclub.ma/12487-large_default/smart-tv-led-50p-uhd-samsung-serie-9.jpg",4K UHD,,Marque,Lg,1,1,Reference fournisseur,75UT80006LA,1,1,Garantie,1 an,1,1,Type d&#039;ecran,Flat,1,1,Smart tv,Oui,1,1,Taille d&#039;écran,75 Pouces,1,1,Type du rectroeclairage,Led,1,1,Norme hd,Ultra HD / 4K,1,1,Resolution de l&#039;affichage,3840×2160,1,1,Fluidite constructeur,Oui,1,1,Tuner,DVB-T2/C/S2,1,1,Direct wi-fi,Oui,1,1,Puissance sonore,20,1,1,Entree hdmi,3,1,1,Entree usb,2,1,1,Entree prise peritel,Non,1,1,Entree rca,Oui,1,1,Entree vga,Non,1,1,Interface ci,Oui,1,1,Bluetooth,Oui,1,1,Fonction enregistreur (pvr),Oui,1,1,Coloris,Noir,1,1,Dimension avec pied,1673.2 x 1047.9 x 341.1 mm,1,1,Dimension sans pied,1673.2 x 958.2 x 59.9 mm,1,1,Connectivite,Oui,1,1,Fluidité de l&#039;image ( Hz ),60,1,1,Entrée optique RJ45,OUI,1,1,Wifi integrée,OUI,1,1,HDR,HDR10 / HLG,1,1,,,,,,,,,,,,,,,,,,,,,,,,
simple,86UT80006LA,TV LG 86P LED UHD (4K) 86UT80006LA,1,0,visible,,,,15999,,"https://electroclub.ma/12502-large_default/smart-tv-led-50p-uhd-samsung-serie-9.jpg,https://electroclub.ma/12494-large_default/smart-tv-led-50p-uhd-samsung-serie-9.jpg,https://electroclub.ma/12493-large_default/smart-tv-led-50p-uhd-samsung-serie-9.jpg,https://electroclub.ma/12495-large_default/smart-tv-led-50p-uhd-samsung-serie-9.jpg,https://electroclub.ma/12496-large_default/smart-tv-led-50p-uhd-samsung-serie-9.jpg",4K UHD,,Marque,Lg,1,1,Reference fournisseur,86UT80006LA,1,1,Garantie,1 an,1,1,Type d&#039;ecran,Flat,1,1,Smart tv,Oui,1,1,Taille d&#039;écran,86,1,1,Type du rectroeclairage,Direct LED,1,1,Norme hd,Ultra HD / 4K,1,1,Resolution de l&#039;affichage,3840×2160,1,1,Fluidite constructeur,Oui,1,1,Tuner,DVB-T2/C/S2,1,1,Direct wi-fi,Oui,1,1,Puissance sonore,20,1,1,Entree hdmi,4,1,1,Entree usb,2,1,1,Entree prise peritel,Non,1,1,Entree rca,Oui,1,1,Entree vga,Non,1,1,Interface ci,Oui,1,1,Bluetooth,Oui,1,1,Fonction enregistreur (pvr),Oui,1,1,Coloris,Noir,1,1,Dimension avec pied,"192,5 X 116,5 X 35,9",1,1,Dimension sans pied,"192,5 X 110,5 X 0,46",1,1,Connectivite,Oui,1,1,Fluidité de l&#039;image ( Hz ),60,1,1,Entrée optique RJ45,OUI,1,1,Wifi integrée,OUI,1,1,HDR,HDR10 / HLG,1,1,,,,,,,,,,,,,,,,,,,,,,,,
simple,98P745,SMART LED 98P UHD GOOGLE TV GAME MASTER PRO 98P745,1,0,visible,,,,29999,,"https://electroclub.ma/12576-large_default/smart-tv-samsung-32p-ua32t5300.jpg,https://electroclub.ma/12575-large_default/smart-tv-samsung-32p-ua32t5300.jpg,https://electroclub.ma/12577-large_default/smart-tv-samsung-32p-ua32t5300.jpg,https://electroclub.ma/12578-large_default/smart-tv-samsung-32p-ua32t5300.jpg,https://electroclub.ma/12579-large_default/smart-tv-samsung-32p-ua32t5300.jpg",Not found,,Marque,Tcl,1,1,Reference fournisseur,98P745,1,1,Garantie,1 ANS,1,1,Marque,TCL,1,1,Type d&#039;ecran,LED,1,1,Smart tv,Oui,1,1,Taille d&#039;écran,98,1,1,Type du rectroeclairage,Led,1,1,Norme hd,Ultra HD / 4K,1,1,Resolution de l&#039;affichage,3840 x 2160,1,1,Fluidite de l&#039;image,144 HZ,1,1,Entree hdmi,4,1,1,Entree usb,2,1,1,Coloris,Noir,1,1,Dimension avec pied,2179*1289*420,1,1,Dimension sans pied,2179*1248*71,1,1,Système d&#039;exploitation,GoogleTV,1,1,Dolby audio,OUI,1,1,HDR,HDR10 / HLG,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
simple,85P745,SMART LED 85P UHD GOOGLE TV 85P745,1,0,visible,,,,14799,,"https://electroclub.ma/12587-large_default/smart-tv-samsung-32p-ua32t5300.jpg,https://electroclub.ma/12581-large_default/smart-tv-samsung-32p-ua32t5300.jpg,https://electroclub.ma/12583-large_default/smart-tv-samsung-32p-ua32t5300.jpg,https://electroclub.ma/12584-large_default/smart-tv-samsung-32p-ua32t5300.jpg,https://electroclub.ma/12585-large_default/smart-tv-samsung-32p-ua32t5300.jpg",Not found,,Marque,Tcl,1,1,Reference fournisseur,98P745,1,1,Garantie,1 ANS,1,1,Marque,TCL,1,1,Type d&#039;ecran,LED,1,1,Smart tv,Oui,1,1,Taille d&#039;écran,85,1,1,Type du rectroeclairage,Led,1,1,Norme hd,Ultra HD / 4K,1,1,Resolution de l&#039;affichage,3840 x 2160,1,1,Fluidite de l&#039;image,120,1,1,Entree hdmi,4,1,1,Entree usb,2,1,1,Coloris,Noir,1,1,Dimension avec pied,1887 x 1122 x 418 mm,1,1,Dimension sans pied,1887 x 1084 x 17-39 mm,1,1,Système d&#039;exploitation,GoogleTV,1,1,Dolby audio,OUI,1,1,HDR,HDR10 / HLG,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
simple,50P755,SMART  LED 50P UHD GOOGLE TV 50P755,1,0,visible,,,,3999,,"https://electroclub.ma/12660-large_default/smart-tv-samsung-32p-ua32t5300.jpg,https://electroclub.ma/12659-large_default/smart-tv-samsung-32p-ua32t5300.jpg,https://electroclub.ma/12661-large_default/smart-tv-samsung-32p-ua32t5300.jpg,https://electroclub.ma/12662-large_default/smart-tv-samsung-32p-ua32t5300.jpg,https://electroclub.ma/12663-large_default/smart-tv-samsung-32p-ua32t5300.jpg",Not found,,Marque,Tcl,1,1,Reference fournisseur,50P755,1,1,Garantie,1 ANS,1,1,Marque,TCL,1,1,Type d&#039;ecran,LED,1,1,Smart tv,Oui,1,1,Taille d&#039;écran,50 Pouces,1,1,Type du rectroeclairage,Direct LED,1,1,Norme hd,Ultra HD / 4K,1,1,Resolution de l&#039;affichage,3840 x 2160,1,1,Entree hdmi,3,1,1,Entree usb,1,1,1,Coloris,Noir,1,1,Système d&#039;exploitation,GoogleTV,1,1,Hauteur (cm),68 cm,1,1,Largeur (cm),112 cm,1,1,Profondeur (cm),7,1,1,Fluidité de l&#039;image ( Hz ),60,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
simple,55B46LA,TV LG 55P OLED  UHD (4K) 55B46LA,1,0,visible,,,,9999,,"https://electroclub.ma/12811-large_default/smart-tv-led-50p-uhd-samsung-serie-9.jpg,https://electroclub.ma/12810-large_default/smart-tv-led-50p-uhd-samsung-serie-9.jpg,https://electroclub.ma/12807-large_default/smart-tv-led-50p-uhd-samsung-serie-9.jpg,https://electroclub.ma/12808-large_default/smart-tv-led-50p-uhd-samsung-serie-9.jpg,https://electroclub.ma/12809-large_default/smart-tv-led-50p-uhd-samsung-serie-9.jpg",4K UHD,,Marque,Lg,1,1,Reference fournisseur,55B46LA,1,1,Garantie,1 an,1,1,Type d&#039;ecran,Flat,1,1,Smart tv,Oui,1,1,Taille d&#039;écran,55 Pouces,1,1,Type du rectroeclairage,OLED,1,1,Norme hd,Ultra HD / 4K,1,1,Resolution de l&#039;affichage,3840×2160,1,1,Fluidite constructeur,NON,1,1,Tuner,DVB-T2/C/S2,1,1,Direct wi-fi,Oui,1,1,Puissance sonore,20,1,1,Entree hdmi,4,1,1,Entree usb,3,1,1,Entree prise peritel,Non,1,1,Entree rca,NON,1,1,Entree vga,Non,1,1,Interface ci,Oui,1,1,Bluetooth,Oui,1,1,Fonction enregistreur (pvr),Oui,1,1,Coloris,Noir,1,1,Dimension avec pied,1230.5 x 783.3 x 250.2 mm,1,1,Dimension sans pied,1230.5 x 707.2 x 59.9 mm,1,1,Connectivite,Oui,1,1,Fluidité de l&#039;image ( Hz ),100,1,1,Entrée optique RJ45,OUI,1,1,Wifi integrée,OUI,1,1,Poids (KG),24.7,1,1,Contraste élevé,OUI,1,1,Inverser les couleurs,OUI,1,1,Réglage acoustique de l&#039;IA,OUI,1,1,Compatible G-Sync (Nvidia),OUI,1,1,Image IA,Image AI Pro,1,1,Compatible FreeSync (AMD)	Oui,OUI,1,1
simple,65P755,SMART  LED 65P UHD GOOGLE TV 65P755,1,0,visible,,,,5999,,"https://electroclub.ma/12951-large_default/smart-tv-samsung-32p-ua32t5300.jpg,https://electroclub.ma/12950-large_default/smart-tv-samsung-32p-ua32t5300.jpg,https://electroclub.ma/12952-large_default/smart-tv-samsung-32p-ua32t5300.jpg,https://electroclub.ma/12953-large_default/smart-tv-samsung-32p-ua32t5300.jpg,https://electroclub.ma/12954-large_default/smart-tv-samsung-32p-ua32t5300.jpg",Not found,,Marque,Tcl,1,1,Reference fournisseur,65P755,1,1,Garantie,1 ANS,1,1,Marque,TCL,1,1,Type d&#039;ecran,LED,1,1,Smart tv,Oui,1,1,Taille d&#039;écran,65 Pouces,1,1,Type du rectroeclairage,Direct LED,1,1,Norme hd,Ultra HD / 4K,1,1,Resolution de l&#039;affichage,3840 x 2160,1,1,Entree hdmi,2,1,1,Entree usb,3,1,1,Coloris,Noir,1,1,Système d&#039;exploitation,GoogleTV,1,1,Hauteur (cm),83,1,1,Largeur (cm),144 cm,1,1,Profondeur (cm),7,1,1,Fluidité de l&#039;image ( Hz ),50,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
simple,65S90DA,TV SAMSUNG 65P OLED UHD (4k) 65S90DA,1,0,visible,,,,20999,,"https://electroclub.ma/13066-large_default/smart-tv-led-50p-uhd-samsung-serie-9.jpg,https://electroclub.ma/13062-large_default/smart-tv-led-50p-uhd-samsung-serie-9.jpg,https://electroclub.ma/13063-large_default/smart-tv-led-50p-uhd-samsung-serie-9.jpg,https://electroclub.ma/13064-large_default/smart-tv-led-50p-uhd-samsung-serie-9.jpg",4K UHD,,Marque,Samsung,1,1,Reference fournisseur,65S90DA,1,1,Garantie,1 an,1,1,Type d&#039;ecran,Flat,1,1,Smart tv,Oui,1,1,Taille d&#039;écran,65 Pouces,1,1,Type du rectroeclairage,OLED,1,1,Norme hd,Ultra HD / 4K,1,1,Resolution de l&#039;affichage,3840×2160,1,1,Fluidite constructeur,NON,1,1,Tuner,DVB-T2/C/S2,1,1,Direct wi-fi,Oui,1,1,Puissance sonore,20,1,1,Entree hdmi,4,1,1,Entree usb,2,1,1,Entree rca,NON,1,1,Interface ci,Oui,1,1,Bluetooth,Oui,1,1,Fonction enregistreur (pvr),Oui,1,1,Coloris,Noir,1,1,Dimension avec pied,1450.9 X 869.6 X 281.8 MM (LXHXP),1,1,Dimension sans pied,1450.9 x 831.4 x 25.7 mm,1,1,Connectivite,Oui,1,1,Wifi integrée,OUI,1,1,Poids (KG),28.1,1,1,Contraste élevé,OUI,1,1,Compatible G-Sync (Nvidia),OUI,1,1,Image IA,Image AI Pro,1,1,Compatible FreeSync (AMD)	Oui,OUI,1,1,,,,,,,,,,,,,,,,,,,,,,,,
simple,43UT73006LA,TV LG 43P LED UHD (4K) 43UT73006LA,1,0,visible,,,,3799,,"https://electroclub.ma/13269-large_default/smart-tv-led-50p-uhd-samsung-serie-9.jpg,https://electroclub.ma/13270-large_default/smart-tv-led-50p-uhd-samsung-serie-9.jpg,https://electroclub.ma/13272-large_default/smart-tv-led-50p-uhd-samsung-serie-9.jpg,https://electroclub.ma/13275-large_default/smart-tv-led-50p-uhd-samsung-serie-9.jpg,https://electroclub.ma/13271-large_default/smart-tv-led-50p-uhd-samsung-serie-9.jpg",4K UHD,,Marque,Lg,1,1,Reference fournisseur,43UT73,1,1,Garantie,1 an,1,1,Type d&#039;ecran,Flat,1,1,Smart tv,Oui,1,1,Taille d&#039;écran,43 Pouces,1,1,Type du rectroeclairage,Led,1,1,Norme hd,Ultra HD / 4K,1,1,Resolution de l&#039;affichage,3840×2160,1,1,Fluidite constructeur,NON,1,1,Tuner,OUI,1,1,Direct wi-fi,Oui,1,1,Puissance sonore,20,1,1,Entree hdmi,3,1,1,Entree usb,2,1,1,Entree rca,NON,1,1,Entree vga,Non,1,1,Interface ci,Oui,1,1,Bluetooth,Oui,1,1,Fonction enregistreur (pvr),Oui,1,1,Coloris,Noir,1,1,Système d&#039;exploitation,WebOS 24 / ThinQ AI,1,1,Connectivite,Oui,1,1,Fluidité de l&#039;image ( Hz ),60,1,1,Entrée optique RJ45,OUI,1,1,Wifi integrée,OUI,1,1,Dimension avec pied ( cm ),97.3 x 62.3 x 21.6,1,1,Dimension sans pied ( cm ),96.4 x 55.9 x 6,1,1,Poids (KG),9,1,1,,,,,,,,,,,,,,,,,,,,,,,,
simple,50UT73006LA,TV LG 50P LED UHD (4K) 50UT73006LA,1,0,visible,,,,4299,,"https://electroclub.ma/13289-large_default/smart-tv-led-50p-uhd-samsung-serie-9.jpg,https://electroclub.ma/13280-large_default/smart-tv-led-50p-uhd-samsung-serie-9.jpg,https://electroclub.ma/13282-large_default/smart-tv-led-50p-uhd-samsung-serie-9.jpg,https://electroclub.ma/13285-large_default/smart-tv-led-50p-uhd-samsung-serie-9.jpg,https://electroclub.ma/13281-large_default/smart-tv-led-50p-uhd-samsung-serie-9.jpg",4K UHD,,Marque,Lg,1,1,Reference fournisseur,50UT73,1,1,Garantie,1 an,1,1,Type d&#039;ecran,Flat,1,1,Smart tv,Oui,1,1,Taille d&#039;écran,50 Pouces,1,1,Type du rectroeclairage,Led,1,1,Norme hd,Ultra HD / 4K,1,1,Resolution de l&#039;affichage,3840×2160,1,1,Fluidite constructeur,NON,1,1,Tuner,OUI,1,1,Direct wi-fi,Oui,1,1,Puissance sonore,20,1,1,Entree hdmi,3,1,1,Entree usb,2,1,1,Entree rca,NON,1,1,Entree vga,Non,1,1,Interface ci,Oui,1,1,Bluetooth,Oui,1,1,Fonction enregistreur (pvr),Oui,1,1,Coloris,Noir,1,1,Système d&#039;exploitation,WebOS 24 / ThinQ AI,1,1,Connectivite,Oui,1,1,Fluidité de l&#039;image ( Hz ),60,1,1,Entrée optique RJ45,OUI,1,1,Wifi integrée,OUI,1,1,Dimension avec pied ( cm ),111.7 x 71.9 x 25,1,1,Dimension sans pied ( cm ),111.7 x 64.4 x 6,1,1,Poids (KG),9,1,1,,,,,,,,,,,,,,,,,,,,,,,,
simple,55UT73006LA,TV LG 55P LED UHD (4K) 55UT73006LA,1,0,visible,,,,4799,,"https://electroclub.ma/13300-large_default/smart-tv-led-50p-uhd-samsung-serie-9.jpg,https://electroclub.ma/13290-large_default/smart-tv-led-50p-uhd-samsung-serie-9.jpg,https://electroclub.ma/13292-large_default/smart-tv-led-50p-uhd-samsung-serie-9.jpg,https://electroclub.ma/13295-large_default/smart-tv-led-50p-uhd-samsung-serie-9.jpg,https://electroclub.ma/13291-large_default/smart-tv-led-50p-uhd-samsung-serie-9.jpg",4K UHD,,Marque,Lg,1,1,Reference fournisseur,55UT73,1,1,Garantie,1 an,1,1,Type d&#039;ecran,Flat,1,1,Smart tv,Oui,1,1,Taille d&#039;écran,55 Pouces,1,1,Type du rectroeclairage,Led,1,1,Norme hd,Ultra HD / 4K,1,1,Resolution de l&#039;affichage,3840×2160,1,1,Fluidite constructeur,NON,1,1,Tuner,OUI,1,1,Direct wi-fi,Oui,1,1,Puissance sonore,20,1,1,Entree hdmi,3,1,1,Entree usb,2,1,1,Entree rca,NON,1,1,Entree vga,Non,1,1,Interface ci,Oui,1,1,Bluetooth,Oui,1,1,Fonction enregistreur (pvr),Oui,1,1,Coloris,Noir,1,1,Système d&#039;exploitation,WebOS 24 / ThinQ AI,1,1,Connectivite,Oui,1,1,Fluidité de l&#039;image ( Hz ),60,1,1,Entrée optique RJ45,OUI,1,1,Wifi integrée,OUI,1,1,Dimension avec pied ( cm ),123.1 x 78.3 x 25,1,1,Dimension sans pied ( cm ),123.1 x 70.7 x 6,1,1,Poids (KG),9,1,1,,,,,,,,,,,,,,,,,,,,,,,,
simple,65UT73006LA,TV LG 65P LED UHD (4K) 65UT73006LA,1,0,visible,,,,6999,,"https://electroclub.ma/13311-large_default/smart-tv-led-50p-uhd-samsung-serie-9.jpg,https://electroclub.ma/13301-large_default/smart-tv-led-50p-uhd-samsung-serie-9.jpg,https://electroclub.ma/13303-large_default/smart-tv-led-50p-uhd-samsung-serie-9.jpg,https://electroclub.ma/13306-large_default/smart-tv-led-50p-uhd-samsung-serie-9.jpg,https://electroclub.ma/13302-large_default/smart-tv-led-50p-uhd-samsung-serie-9.jpg",4K UHD,,Marque,Lg,1,1,Reference fournisseur,65UT73,1,1,Garantie,1 an,1,1,Type d&#039;ecran,Flat,1,1,Smart tv,Oui,1,1,Taille d&#039;écran,55 Pouces,1,1,Type du rectroeclairage,Led,1,1,Norme hd,Ultra HD / 4K,1,1,Resolution de l&#039;affichage,3840×2160,1,1,Fluidite constructeur,NON,1,1,Tuner,OUI,1,1,Direct wi-fi,Oui,1,1,Puissance sonore,20,1,1,Entree hdmi,3,1,1,Entree usb,2,1,1,Entree rca,NON,1,1,Entree vga,Non,1,1,Interface ci,Oui,1,1,Bluetooth,Oui,1,1,Fonction enregistreur (pvr),Oui,1,1,Coloris,Noir,1,1,Système d&#039;exploitation,WebOS 24 / ThinQ AI,1,1,Connectivite,Oui,1,1,Fluidité de l&#039;image ( Hz ),60,1,1,Entrée optique RJ45,OUI,1,1,Wifi integrée,OUI,1,1,Dimension avec pied ( cm ),145.1 x 87.4 x 28.9,1,1,Dimension sans pied ( cm ),145.1 x 83.9 x 2.6,1,1,Poids (KG),9,1,1,,,,,,,,,,,,,,,,,,,,,,,,
simple,85DU8000,TV SAMSUNG 85P LED UHD  (4k) 85DU8000,1,0,visible,,,,16399,,"https://electroclub.ma/13372-large_default/smart-tv-led-55p-uhd-samsung.jpg,https://electroclub.ma/13343-large_default/smart-tv-led-55p-uhd-samsung.jpg,https://electroclub.ma/13344-large_default/smart-tv-led-55p-uhd-samsung.jpg,https://electroclub.ma/13345-large_default/smart-tv-led-55p-uhd-samsung.jpg,https://electroclub.ma/13346-large_default/smart-tv-led-55p-uhd-samsung.jpg",Not found,,Marque,Samsung,1,1,Reference fournisseur,85DU8000,1,1,Garantie,1 an,1,1,Type d&#039;ecran,Flat,1,1,Smart tv,Oui,1,1,Taille d&#039;écran,85,1,1,Type du rectroeclairage,Led,1,1,Norme hd,Uhd (4k),1,1,Resolution de l&#039;affichage,3840×2160,1,1,Fluidite de l&#039;image,100,1,1,Fluidite constructeur,NON,1,1,Tuner,DVB-T2/C/S2,1,1,Direct wi-fi,Oui,1,1,Puissance sonore,20,1,1,Entree hdmi,3,1,1,Entree usb,2,1,1,Entree prise peritel,Non,1,1,Entree rca,NON,1,1,Entree vga,Non,1,1,Interface ci,Oui,1,1,Entree optique,Oui,1,1,Wifi integre,Oui,1,1,Bluetooth,Oui,1,1,Fonction enregistreur (pvr),Oui,1,1,Coloris,Noir,1,1,Dimension avec pied,1900.9 x 1129.1 x 396.6 mm,1,1,Dimension sans pied,1900.9 x 1086.1 x 26.9 mm,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
